file_name,year,duration_sec,cane_tip,wether,location,download_link
2025-07-15_13-44-13-635_Ceramic_Clear_BMCC_24.mp4,2025,14.333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-44-13-635_Ceramic_Clear_BMCC_24.mp4
2025-07-15_13-38-28-540_Ceramic_Clear_BMCC_23.mp4,2025,22.533333333333335,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-38-28-540_Ceramic_Clear_BMCC_23.mp4
2025-07-10_14-20-30-307_Metal_Clear_Unset_41.mp4,2025,4.733333333333333,Metal,Clear,Unset,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-20-30-307_Metal_Clear_Unset_41.mp4
2025-07-14_14-15-08-942_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,9.733333333333333,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-15-08-942_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_13-47-39-890_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,3.933333333333333,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-47-39-890_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_14-00-36-144_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,367.93333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-00-36-144_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_14-27-58-286_Roller_Ball_Clear_BMCC_7.mp4,2025,19.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-27-58-286_Roller_Ball_Clear_BMCC_7.mp4
2025-07-15_14-09-41-009_Roller_Ball_Clear_BMCC_9.mp4,2025,49.93333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-09-41-009_Roller_Ball_Clear_BMCC_9.mp4
0_2025-01-22_15-29-35.1760_none.mp4,2025,3.1666666666666665,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_15-29-35.1760_none.mp4
2025-07-15_14-10-51-510_Ceramic_Clear_BMCC_21.mp4,2025,10.333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-10-51-510_Ceramic_Clear_BMCC_21.mp4
2025-07-14_13-37-35-662_Ceramic_Clear_BMCC_19.mp4,2025,3.3333333333333335,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-37-35-662_Ceramic_Clear_BMCC_19.mp4
2025-07-16_13-57-24-689_Roller_Ball_Clear_BMCC_16.mp4,2025,39.0,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-57-24-689_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_13-31-12-464_Roller_Ball_Clear_BMCC_6.mp4,2025,462.8,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-31-12-464_Roller_Ball_Clear_BMCC_6.mp4
2025-07-15_14-38-42-409_Marshmallow_Clear_BMCC_12.mp4,2025,457.3333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-38-42-409_Marshmallow_Clear_BMCC_12.mp4
2025-07-10_14-27-44-133_Ceramic_Clear_BMCC_15.mp4,2025,255.33333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-27-44-133_Ceramic_Clear_BMCC_15.mp4
0_2025-01-22_14-29-44.2600_none.mp4,2025,1.3333333333333333,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_14-29-44.2600_none.mp4
2025-07-14_14-47-12-914_Roller_Ball_Clear_BMCC_9.mp4,2025,10.133333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-47-12-914_Roller_Ball_Clear_BMCC_9.mp4
2025-07-15_13-29-59-178_Ceramic_Clear_BMCC_23.mp4,2025,7.133333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-29-59-178_Ceramic_Clear_BMCC_23.mp4
2025-07-10_14-01-21-833_Marshmallow_Clear_BMCC_18.mp4,2025,248.66666666666666,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-01-21-833_Marshmallow_Clear_BMCC_18.mp4
2025-07-10_13-59-04-717_Roller_Ball_Clear_BMCC_33.mp4,2025,246.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-59-04-717_Roller_Ball_Clear_BMCC_33.mp4
2025-07-10_14-29-37-396_Roller_Ball_Clear_BMCC_28.mp4,2025,155.2,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-29-37-396_Roller_Ball_Clear_BMCC_28.mp4
2025-07-10_14-22-49-736_Marshmallow_Clear_BMCC_18.mp4,2025,286.8666666666667,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-22-49-736_Marshmallow_Clear_BMCC_18.mp4
2025-07-14_14-47-27-426_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,14.333333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-47-27-426_Roller_Marshmallow_Clear_BMCC_15.mp4
0_2025-01-23_6-49-15.8830_none.mp4,2025,2.4166666666666665,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-23_6-49-15.8830_none.mp4
2025-07-14_14-09-02-787_Ceramic_Clear_BMCC_23.mp4,2025,24.4,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-09-02-787_Ceramic_Clear_BMCC_23.mp4
2025-07-16_14-30-25-733_Marshmallow_Clear_BMCC_8.mp4,2025,40.4,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-30-25-733_Marshmallow_Clear_BMCC_8.mp4
2025-07-14_15-02-58-234_Metal_Clear_BMCC_45.mp4,2025,22.4,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-02-58-234_Metal_Clear_BMCC_45.mp4
2025-07-15_13-24-24-010_Ceramic_Clear_BMCC_23.mp4,2025,51.2,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-24-24-010_Ceramic_Clear_BMCC_23.mp4
2025-07-14_14-48-11-411_Roller_Ball_Clear_BMCC_9.mp4,2025,15.733333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-48-11-411_Roller_Ball_Clear_BMCC_9.mp4
2025-07-16_14-08-09-477_Roller_Ball_Clear_BMCC_16.mp4,2025,2.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-08-09-477_Roller_Ball_Clear_BMCC_16.mp4
0_2025-01-23_6-58-56.6350_none.mp4,2025,1.5,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-23_6-58-56.6350_none.mp4
2025-07-15_13-34-38-672_Ceramic_Clear_BMCC_23.mp4,2025,25.0,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-34-38-672_Ceramic_Clear_BMCC_23.mp4
2025-07-14_14-54-23-160_Roller_Ball_Clear_BMCC_10.mp4,2025,149.93333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-54-23-160_Roller_Ball_Clear_BMCC_10.mp4
0_2025-01-23_8-25-19.7470_none.mp4,2025,1.4166666666666667,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-23_8-25-19.7470_none.mp4
2025-07-14_14-00-18-223_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,8.8,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-00-18-223_Roller_Marshmallow_Clear_BMCC_15.mp4
0_2025-01-22_16-08-57.1910_none.mp4,2025,1.4166666666666667,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_16-08-57.1910_none.mp4
2025-07-14_14-39-07-713_Roller_Ball_Clear_BMCC_8.mp4,2025,4.133333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-39-07-713_Roller_Ball_Clear_BMCC_8.mp4
2025-07-14_14-35-36-383_Roller_Ball_Clear_BMCC_8.mp4,2025,19.733333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-35-36-383_Roller_Ball_Clear_BMCC_8.mp4
2025-07-14_13-54-57-330_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,10.6,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-54-57-330_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-15_13-34-13-621_Ceramic_Clear_BMCC_23.mp4,2025,14.6,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-34-13-621_Ceramic_Clear_BMCC_23.mp4
2025-07-14_15-17-27-707_Metal_Clear_BMCC_45.mp4,2025,113.0,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-17-27-707_Metal_Clear_BMCC_45.mp4
2025-07-14_14-41-43-178_Metal_Clear_BMCC_45.mp4,2025,5.733333333333333,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-41-43-178_Metal_Clear_BMCC_45.mp4
2025-07-14_14-15-13-907_Roller_Ball_Clear_BMCC_6.mp4,2025,131.73333333333332,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-15-13-907_Roller_Ball_Clear_BMCC_6.mp4
2025-07-15_13-41-38-200_Ceramic_Clear_BMCC_24.mp4,2025,3.933333333333333,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-41-38-200_Ceramic_Clear_BMCC_24.mp4
2025-07-14_14-10-40-582_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,94.43699731903486,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-10-40-582_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-16_14-08-20-086_Roller_Ball_Clear_BMCC_16.mp4,2025,26.4,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-08-20-086_Roller_Ball_Clear_BMCC_16.mp4
2025-07-14_13-55-22-099_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,211.93333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-55-22-099_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-16_14-10-48-886_Roller_Ball_Clear_BMCC_16.mp4,2025,12.2,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-10-48-886_Roller_Ball_Clear_BMCC_16.mp4
2025-07-14_14-24-57-876_Roller_Ball_Clear_BMCC_7.mp4,2025,48.333333333333336,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-24-57-876_Roller_Ball_Clear_BMCC_7.mp4
2025-07-14_15-05-36-115_Roller_Ball_Clear_BMCC_17.mp4,2025,3.933333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_15-05-36-115_Roller_Ball_Clear_BMCC_17.mp4
2025-07-14_14-30-44-812_Marshmallow_Clear_BMCC_16.mp4,2025,202.4,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-30-44-812_Marshmallow_Clear_BMCC_16.mp4
0_2025-01-23_6-53-22.6770_none.mp4,2025,1.6666666666666667,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-23_6-53-22.6770_none.mp4
2025-07-14_14-07-24-900_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,160.93333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-07-24-900_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-16_14-18-09-658_Roller_Ball_Clear_BMCC_11.mp4,2025,28.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-18-09-658_Roller_Ball_Clear_BMCC_11.mp4
2025-07-15_13-53-06-200_Ceramic_Clear_BMCC_26.mp4,2025,6.133333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-53-06-200_Ceramic_Clear_BMCC_26.mp4
2025-07-10_13-57-22-412_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,785.4666666666667,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-57-22-412_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-15_14-09-33-523_Ceramic_Clear_BMCC_21.mp4,2025,9.533333333333333,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-09-33-523_Ceramic_Clear_BMCC_21.mp4
2025-07-15_11-16-41-514_Roller_Ball_Clear_BMCC_1.mp4,2025,14.133333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_11-16-41-514_Roller_Ball_Clear_BMCC_1.mp4
2025-07-15_13-48-37-780_Ceramic_Clear_BMCC_25.mp4,2025,28.6,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-48-37-780_Ceramic_Clear_BMCC_25.mp4
2025-07-10_14-14-31-183_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,5.933333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-14-31-183_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-16_14-07-12-719_Roller_Ball_Clear_BMCC_16.mp4,2025,35.13333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-07-12-719_Roller_Ball_Clear_BMCC_16.mp4
2025-07-16_14-03-00-567_Roller_Ball_Clear_BMCC_16.mp4,2025,22.333333333333332,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-03-00-567_Roller_Ball_Clear_BMCC_16.mp4
2025-07-10_13-52-36-006_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,26.6,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-52-36-006_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_14-59-47-925_Roller_Ball_Clear_BMCC_5.mp4,2025,69.2,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-59-47-925_Roller_Ball_Clear_BMCC_5.mp4
2025-07-15_14-07-12-002_Ceramic_Clear_BMCC_22.mp4,2025,19.533333333333335,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-07-12-002_Ceramic_Clear_BMCC_22.mp4
2025-07-15_13-31-34-781_Ceramic_Clear_BMCC_23.mp4,2025,12.933333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-31-34-781_Ceramic_Clear_BMCC_23.mp4
2025-07-15_14-21-56-340_Roller_Ball_Clear_BMCC_5.mp4,2025,191.4,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-21-56-340_Roller_Ball_Clear_BMCC_5.mp4
2025-07-16_13-49-21-171_Roller_Ball_Clear_BMCC_16.mp4,2025,21.733333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-49-21-171_Roller_Ball_Clear_BMCC_16.mp4
2025-07-16_13-55-15-574_Roller_Ball_Clear_BMCC_16.mp4,2025,5.133333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-55-15-574_Roller_Ball_Clear_BMCC_16.mp4
2025-07-14_14-35-19-537_Roller_Ball_Clear_BMCC_8.mp4,2025,7.533333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-35-19-537_Roller_Ball_Clear_BMCC_8.mp4
2025-07-15_14-54-43-706_Marshmallow_Clear_BMCC_11.mp4,2025,109.8,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-54-43-706_Marshmallow_Clear_BMCC_11.mp4
2025-07-14_14-40-10-833_Roller_Ball_Clear_BMCC_8.mp4,2025,79.73333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-40-10-833_Roller_Ball_Clear_BMCC_8.mp4
2025-07-14_14-53-26-933_Metal_Clear_BMCC_45.mp4,2025,10.133333333333333,Metal,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-53-26-933_Metal_Clear_BMCC_45.mp4
2025-07-15_14-08-58-937_Roller_Ball_Clear_BMCC_9.mp4,2025,31.0,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-08-58-937_Roller_Ball_Clear_BMCC_9.mp4
2025-07-15_14-28-46-799_Marshmallow_Clear_BMCC_13.mp4,2025,281.6,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-28-46-799_Marshmallow_Clear_BMCC_13.mp4
2025-07-15_13-53-02-420_Roller_Ball_Clear_BMCC_8.mp4,2025,9.333333333333334,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-53-02-420_Roller_Ball_Clear_BMCC_8.mp4
2025-07-16_14-03-31-828_Roller_Ball_Clear_BMCC_16.mp4,2025,6.733333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_14-03-31-828_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_13-44-53-403_Ceramic_Clear_BMCC_24.mp4,2025,60.6,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-44-53-403_Ceramic_Clear_BMCC_24.mp4
2025-07-14_14-17-46-979_Marshmallow_Clear_BMCC_16.mp4,2025,327.46666666666664,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-17-46-979_Marshmallow_Clear_BMCC_16.mp4
2025-07-15_14-02-13-899_Ceramic_Clear_BMCC_22.mp4,2025,7.133333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-02-13-899_Ceramic_Clear_BMCC_22.mp4
2025-07-14_14-28-46-144_Roller_Ball_Clear_BMCC_7.mp4,2025,28.333333333333332,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-28-46-144_Roller_Ball_Clear_BMCC_7.mp4
2025-07-16_13-53-49-845_Roller_Ball_Clear_BMCC_16.mp4,2025,18.133333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-53-49-845_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_13-54-40-774_Ceramic_Clear_BMCC_26.mp4,2025,18.733333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-54-40-774_Ceramic_Clear_BMCC_26.mp4
2025-07-15_14-10-03-709_Ceramic_Clear_BMCC_21.mp4,2025,31.4,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-10-03-709_Ceramic_Clear_BMCC_21.mp4
2025-07-15_14-01-47-503_Marshmallow_Clear_BMCC_16.mp4,2025,44.53333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-01-47-503_Marshmallow_Clear_BMCC_16.mp4
2025-07-16_13-59-12-257_Roller_Ball_Clear_BMCC_16.mp4,2025,3.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-59-12-257_Roller_Ball_Clear_BMCC_16.mp4
